taskId,method,model,run,ok,tracePath,success,totalDurationMs,invalidActionCount,replanningCount,executionSteps,finalTick,pddlDomainModelId,pddlEmbedded,verifierEvidence,domainPath,domainUse,ragContextEnabled,completedAt
cook_shrimp_alkharid,pddl,gemma3:12b,1,true,runs\traces\2026-05-04T13-39-00-348Z-pddl-cook_shrimp_alkharid.json,true,23853,0,0,1,51,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json,LLM internal/action-doc domain extraction (runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json),false,2026-05-04T13:39:24.234Z
cook_shrimp_alkharid,pddl,gemma3:12b,2,true,runs\traces\2026-05-04T13-39-33-509Z-pddl-cook_shrimp_alkharid.json,true,26096,0,0,2,56,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json,LLM internal/action-doc domain extraction (runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json),false,2026-05-04T13:39:59.636Z
cook_shrimp_alkharid,pddl,gemma3:12b,3,true,runs\traces\2026-05-04T13-40-08-835Z-pddl-cook_shrimp_alkharid.json,false,35801,1,0,1,71,short-model-id-001,true,inventory gained ^Shrimps$: 0/1 | Cooking xp gained: 0,runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json,LLM internal/action-doc domain extraction (runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json),false,2026-05-04T13:40:44.672Z
cook_shrimp_alkharid,pddl,gemma3:12b,4,true,runs\traces\2026-05-04T13-40-53-671Z-pddl-cook_shrimp_alkharid.json,true,25117,0,0,1,53,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json,LLM internal/action-doc domain extraction (runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json),false,2026-05-04T13:41:18.909Z
cook_shrimp_alkharid,pddl,gemma3:12b,5,true,runs\traces\2026-05-04T13-41-27-939Z-pddl-cook_shrimp_alkharid.json,true,26258,0,0,2,55,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json,LLM internal/action-doc domain extraction (runs\domain-models\cook_shrimp_alkharid-pddl-internal-gemma3_12b.json),false,2026-05-04T13:41:54.267Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,1,true,runs\traces\2026-05-04T13-42-03-220Z-learned_domain-cook_shrimp_alkharid.json,true,28798,0,0,3,52,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-learned_domain-rag-gemma3_12b.json,Graph RAG + LLM domain extraction (runs\domain-models\cook_shrimp_alkharid-learned_domain-rag-gemma3_12b.json),true,2026-05-04T13:42:32.056Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,2,true,runs\traces\2026-05-04T13-43-09-255Z-learned_domain-cook_shrimp_alkharid.json,true,28737,0,0,2,59,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-1.json,Graph RAG + LLM domain extraction (runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-1.json),true,2026-05-04T13:43:38.138Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,3,true,runs\traces\2026-05-04T13-44-10-153Z-learned_domain-cook_shrimp_alkharid.json,true,29055,0,0,2,60,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-2.json,Graph RAG + LLM domain extraction (runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-2.json),true,2026-05-04T13:44:39.345Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,4,true,runs\traces\2026-05-04T13-45-11-534Z-learned_domain-cook_shrimp_alkharid.json,true,31866,0,0,3,64,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-3.json,Graph RAG + LLM domain extraction (runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-3.json),true,2026-05-04T13:45:43.435Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,5,true,runs\traces\2026-05-04T13-46-16-199Z-learned_domain-cook_shrimp_alkharid.json,true,27204,0,0,1,57,short-model-id-001,true,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-4.json,Graph RAG + LLM domain extraction (runs\domain-models\cook_shrimp_alkharid-gemma3_12b-learned-run-4.json),true,2026-05-04T13:46:43.450Z
