taskId,method,model,run,ok,tracePath,success,totalDurationMs,invalidActionCount,replanningCount,executionSteps,finalTick,verifierEvidence,completedAt
cook_shrimp_alkharid,static_rag,none,4,true,runs\traces\2026-05-04T12-23-02-482Z-static_rag-cook_shrimp_alkharid.json,true,3629,0,0,1,9,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:23:02.527Z
cook_shrimp_alkharid,static_rag,none,5,true,runs\traces\2026-05-04T12-23-09-097Z-static_rag-cook_shrimp_alkharid.json,true,3061,0,0,1,8,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:23:09.132Z
cook_shrimp_alkharid,static_rag,gemma3:12b,1,true,runs\traces\2026-05-04T12-23-20-507Z-static_rag-cook_shrimp_alkharid.json,true,7904,0,0,3,16,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:23:20.611Z
cook_shrimp_alkharid,static_rag,gemma3:12b,2,true,runs\traces\2026-05-04T12-23-27-684Z-static_rag-cook_shrimp_alkharid.json,true,3641,0,0,1,9,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:23:27.747Z
cook_shrimp_alkharid,static_rag,gemma3:12b,3,true,runs\traces\2026-05-04T12-23-34-891Z-static_rag-cook_shrimp_alkharid.json,true,3076,0,0,1,8,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:23:34.925Z
cook_shrimp_alkharid,static_rag,gemma3:12b,4,true,runs\traces\2026-05-04T12-23-41-481Z-static_rag-cook_shrimp_alkharid.json,true,3095,0,0,1,8,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:23:41.514Z
cook_shrimp_alkharid,static_rag,gemma3:12b,5,true,runs\traces\2026-05-04T12-23-48-679Z-static_rag-cook_shrimp_alkharid.json,true,3519,0,0,1,9,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:23:48.715Z
cook_shrimp_alkharid,pddl,none,1,true,runs\traces\2026-05-04T12-23-56-302Z-pddl-cook_shrimp_alkharid.json,false,2,0,0,0,2,inventory gained ^Shrimps$: 0/1 | Cooking xp gained: 0,2026-05-04T12:23:56.337Z
cook_shrimp_alkharid,pddl,none,2,true,runs\traces\2026-05-04T12-24-10-305Z-pddl-cook_shrimp_alkharid.json,true,10655,0,0,4,21,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:24:10.337Z
cook_shrimp_alkharid,pddl,none,3,true,runs\traces\2026-05-04T12-24-26-492Z-pddl-cook_shrimp_alkharid.json,true,12701,0,0,5,24,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:24:26.520Z
cook_shrimp_alkharid,pddl,none,4,true,runs\traces\2026-05-04T12-24-37-893Z-pddl-cook_shrimp_alkharid.json,true,7913,0,0,3,16,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:24:37.935Z
cook_shrimp_alkharid,pddl,none,5,true,runs\traces\2026-05-04T12-24-45-090Z-pddl-cook_shrimp_alkharid.json,true,3441,0,0,1,9,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:24:45.124Z
cook_shrimp_alkharid,pddl,gemma3:12b,1,true,runs\traces\2026-05-04T12-24-54-697Z-pddl-cook_shrimp_alkharid.json,true,6035,0,0,2,13,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:24:54.734Z
cook_shrimp_alkharid,pddl,gemma3:12b,2,true,runs\traces\2026-05-04T12-25-06-081Z-pddl-cook_shrimp_alkharid.json,true,7898,0,0,3,16,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:25:06.115Z
cook_shrimp_alkharid,pddl,gemma3:12b,3,true,runs\traces\2026-05-04T12-25-15-680Z-pddl-cook_shrimp_alkharid.json,true,5934,0,0,2,13,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:25:15.715Z
cook_shrimp_alkharid,pddl,gemma3:12b,4,true,runs\traces\2026-05-04T12-25-24-678Z-pddl-cook_shrimp_alkharid.json,true,5479,0,0,2,12,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:25:24.713Z
cook_shrimp_alkharid,pddl,gemma3:12b,5,true,runs\traces\2026-05-04T12-25-33-697Z-pddl-cook_shrimp_alkharid.json,true,5485,0,0,2,12,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:25:33.731Z
cook_shrimp_alkharid,learned_domain,none,1,true,runs\traces\2026-05-04T12-25-50-487Z-learned_domain-cook_shrimp_alkharid.json,true,13238,0,0,5,25,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:25:50.592Z
cook_shrimp_alkharid,learned_domain,none,2,true,runs\traces\2026-05-04T12-25-57-693Z-learned_domain-cook_shrimp_alkharid.json,true,3655,0,0,1,9,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:25:57.748Z
cook_shrimp_alkharid,learned_domain,none,3,true,runs\traces\2026-05-04T12-26-04-303Z-learned_domain-cook_shrimp_alkharid.json,true,3106,0,0,1,8,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:26:04.336Z
cook_shrimp_alkharid,learned_domain,none,4,true,runs\traces\2026-05-04T12-26-11-934Z-learned_domain-cook_shrimp_alkharid.json,false,2,0,0,0,2,inventory gained ^Shrimps$: 0/1 | Cooking xp gained: 0,2026-05-04T12:26:11.974Z
cook_shrimp_alkharid,learned_domain,none,5,true,runs\traces\2026-05-04T12-26-21-096Z-learned_domain-cook_shrimp_alkharid.json,true,5481,0,0,2,12,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:26:21.131Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,1,true,runs\traces\2026-05-04T12-26-27-677Z-learned_domain-cook_shrimp_alkharid.json,true,3070,0,0,1,8,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:26:27.711Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,2,true,runs\traces\2026-05-04T12-26-56-481Z-learned_domain-cook_shrimp_alkharid.json,true,5958,0,0,2,13,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:26:56.516Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,3,true,runs\traces\2026-05-04T12-27-19-291Z-learned_domain-cook_shrimp_alkharid.json,true,3105,0,0,1,8,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:27:19.370Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,4,true,runs\traces\2026-05-04T12-27-42-683Z-learned_domain-cook_shrimp_alkharid.json,true,3633,0,0,1,9,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:27:42.717Z
cook_shrimp_alkharid,learned_domain,gemma3:12b,5,true,runs\traces\2026-05-04T12-28-06-096Z-learned_domain-cook_shrimp_alkharid.json,true,3576,0,0,1,9,inventory gained ^Shrimps$: 1/1 | Cooking xp gained: 30,2026-05-04T12:28:06.130Z
